Date,Price,Open,High,Low,Vol.,Change %
1-Feb-21,0.4083 ,0.3451 ,0.4230 ,0.3334,1.32B,18.35%
31-Jan-21,0.3450 ,0.3636 ,0.3766 ,0.3382,662.74M,-5.12%
30-Jan-21,0.3636 ,0.3474 ,0.3755 ,0.3373,871.81M,4.61%
29-Jan-21,0.3476 ,0.3438 ,0.3679 ,0.331,1.07B,1.12%
28-Jan-21,0.3437 ,0.3119 ,0.3552 ,0.3046,833.04M,10.19%
27-Jan-21,0.3120 ,0.3435 ,0.3438 ,0.3047,761.35M,-9.19%
26-Jan-21,0.3435 ,0.3431 ,0.3506 ,0.3247,627.44M,0.13%
25-Jan-21,0.3431 ,0.3531 ,0.3639 ,0.3407,752.02M,-2.85%
24-Jan-21,0.3532 ,0.3457 ,0.3688 ,0.3374,802.72M,2.20%
23-Jan-21,0.3456 ,0.3491 ,0.3575 ,0.3361,897.55M,-1.23%
22-Jan-21,0.3499 ,0.3078 ,0.3596 ,0.281,1.53B,13.69%
21-Jan-21,0.3077 ,0.3755 ,0.3786 ,0.3,1.29B,-18.05%
20-Jan-21,0.3755 ,0.3678 ,0.3765 ,0.3311,1.11B,2.10%
19-Jan-21,0.3678 ,0.3710 ,0.3847 ,0.3628,984.20M,-0.87%
18-Jan-21,0.3710 ,0.3813 ,0.3967 ,0.3648,1.24B,-2.70%
17-Jan-21,0.3813 ,0.3505 ,0.3971 ,0.3416,2.25B,8.56%
16-Jan-21,0.3512 ,0.3025 ,0.3667 ,0.3023,1.95B,16.10%
15-Jan-21,0.3025 ,0.3126 ,0.3310 ,0.2788,1.36B,-2.74%
14-Jan-21,0.3110 ,0.3127 ,0.3241 ,0.2986,-,-0.55%
13-Jan-21,0.3127 ,0.2887 ,0.3154 ,0.2713,1.17B,8.74%
12-Jan-21,0.2876 ,0.2759 ,0.3139 ,0.2641,1.87B,4.24%
11-Jan-21,0.2759 ,0.3017 ,0.3035 ,0.2303,2.02B,-8.74%
10-Jan-21,0.3023 ,0.3302 ,0.3405 ,0.2801,1.43B,-8.43%
9-Jan-21,0.3302 ,0.3039 ,0.3382 ,0.2962,1.34B,8.62%
8-Jan-21,0.3040 ,0.2980 ,0.3213 ,0.2647,2.23B,1.98%
7-Jan-21,0.2980 ,0.3328 ,0.3535 ,0.28,2.42B,-10.44%
6-Jan-21,0.3328 ,0.2589 ,0.3470 ,0.2541,3.05B,28.66%
5-Jan-21,0.2586 ,0.2258 ,0.2639 ,0.2072,2.21B,14.52%
4-Jan-21,0.2258 ,0.2057 ,0.2396 ,0.1927,2.23B,9.82%
3-Jan-21,0.2057 ,0.1773 ,0.2096 ,0.1729,1.39B,15.97%
2-Jan-21,0.1773 ,0.1751 ,0.1845 ,0.1686,980.36M,1.31%
1-Jan-21,0.1750 ,0.1814 ,0.1846 ,0.1702,770.70M,-3.49%
31-Dec-20,0.1814 ,0.1840 ,0.1862 ,0.1758,731.46M,-1.44%
30-Dec-20,0.1840 ,0.1910 ,0.1932 ,0.1753,1.18B,-3.64%
29-Dec-20,0.1910 ,0.1764 ,0.1966 ,0.1736,2.11B,8.26%
28-Dec-20,0.1764 ,0.1546 ,0.1801 ,0.153,1.29B,14.09%
27-Dec-20,0.1546 ,0.1583 ,0.1661 ,0.1496,1.18B,-2.33%
26-Dec-20,0.1583 ,0.1575 ,0.1624 ,0.1492,913.69M,0.51%
25-Dec-20,0.1575 ,0.1530 ,0.1669 ,0.1503,983.16M,2.96%
24-Dec-20,0.1530 ,0.1365 ,0.1545 ,0.1318,1.09B,12.07%
23-Dec-20,0.1365 ,0.1566 ,0.1578 ,0.1264,1.20B,-12.86%
22-Dec-20,0.1567 ,0.1527 ,0.1610 ,0.1491,777.26M,2.59%
21-Dec-20,0.1527 ,0.1620 ,0.1661 ,0.1479,700.21M,-5.74%
20-Dec-20,0.1620 ,0.1643 ,0.1689 ,0.1579,571.96M,-1.40%
19-Dec-20,0.1643 ,0.1650 ,0.1705 ,0.163,570.48M,-0.44%
18-Dec-20,0.1650 ,0.1634 ,0.1694 ,0.1587,705.00M,0.98%
17-Dec-20,0.1634 ,0.1682 ,0.1760 ,0.1608,1.11B,-2.84%
16-Dec-20,0.1682 ,0.1538 ,0.1683 ,0.1492,756.99M,9.35%
15-Dec-20,0.1538 ,0.1582 ,0.1600 ,0.1529,439.64M,-2.84%
14-Dec-20,0.1583 ,0.1541 ,0.1584 ,0.1496,363.18M,2.77%
13-Dec-20,0.1540 ,0.1443 ,0.1566 ,0.143,525.60M,6.79%
12-Dec-20,0.1443 ,0.1392 ,0.1472 ,0.1391,411.01M,3.62%
11-Dec-20,0.1392 ,0.1417 ,0.1428 ,0.1349,505.09M,-1.73%
10-Dec-20,0.1417 ,0.1480 ,0.1486 ,0.1396,489.74M,-4.26%
9-Dec-20,0.1480 ,0.1413 ,0.1501 ,0.13,853.86M,4.75%
8-Dec-20,0.1413 ,0.1540 ,0.1549 ,0.1383,687.63M,-8.30%
7-Dec-20,0.1540 ,0.1587 ,0.1589 ,0.1515,413.79M,-2.91%
6-Dec-20,0.1587 ,0.1599 ,0.1626 ,0.1532,494.18M,-0.79%
5-Dec-20,0.1599 ,0.1478 ,0.1618 ,0.1462,614.13M,8.19%
4-Dec-20,0.1478 ,0.1641 ,0.1645 ,0.1464,750.34M,-9.92%
3-Dec-20,0.1641 ,0.1587 ,0.1682 ,0.1557,705.56M,3.44%
2-Dec-20,0.1587 ,0.1557 ,0.1597 ,0.1509,811.58M,2.00%
1-Dec-20,0.1555 ,0.1721 ,0.1743 ,0.1438,1.66B,-9.61%
30-Nov-20,0.1721 ,0.1665 ,0.1736 ,0.1601,1.46B,3.36%
29-Nov-20,0.1665 ,0.1649 ,0.1710 ,0.1574,1.43B,0.94%
28-Nov-20,0.1649 ,0.1415 ,0.1720 ,0.1391,1.77B,16.59%
27-Nov-20,0.1415 ,0.1385 ,0.1452 ,0.1308,1.22B,2.14%
26-Nov-20,0.1385 ,0.1552 ,0.1603 ,0.1207,2.26B,-10.78%
25-Nov-20,0.1552 ,0.1670 ,0.1753 ,0.1476,1.62B,-7.05%
24-Nov-20,0.1670 ,0.1693 ,0.1826 ,0.1519,2.53B,8.06%
23-Nov-20,0.1545 ,0.1457 ,0.1589 ,0.1414,2.05B,6.10%
22-Nov-20,0.1457 ,0.1335 ,0.1533 ,0.1201,2.69B,9.07%
21-Nov-20,0.1335 ,0.1184 ,0.1346 ,0.1164,1.50B,12.84%
20-Nov-20,0.1183 ,0.1059 ,0.1189 ,0.1056,720.77M,11.77%
19-Nov-20,0.1059 ,0.1065 ,0.1081 ,0.1045,449.27M,-0.61%
18-Nov-20,0.1065 ,0.1095 ,0.1115 ,0.1023,692.60M,-2.72%
17-Nov-20,0.1095 ,0.1039 ,0.1122 ,0.1036,662.41M,5.42%
16-Nov-20,0.1039 ,0.1006 ,0.1049 ,0.0995,342.83M,3.29%
15-Nov-20,0.1006 ,0.1041 ,0.1053 ,0.0986,380.82M,-3.35%
14-Nov-20,0.1041 ,0.1063 ,0.1072 ,0.1015,545.70M,-2.14%
13-Nov-20,0.1063 ,0.1046 ,0.1080 ,0.1041,424.38M,1.70%
12-Nov-20,0.1046 ,0.1060 ,0.1066 ,0.1026,386.56M,-1.35%
11-Nov-20,0.1060 ,0.1060 ,0.1088 ,0.1055,424.73M,0.00%
10-Nov-20,0.1060 ,0.1053 ,0.1091 ,0.1038,485.03M,0.61%
9-Nov-20,0.1053 ,0.1066 ,0.1080 ,0.1014,563.63M,-1.16%
8-Nov-20,0.1066 ,0.1013 ,0.1083 ,0.1,503.32M,5.21%
7-Nov-20,0.1013 ,0.1091 ,0.1137 ,0.0991,1.08B,-7.08%
6-Nov-20,0.1090 ,0.0975 ,0.1100 ,0.0971,756.24M,11.77%
5-Nov-20,0.0975 ,0.0954 ,0.0980 ,0.0921,545.76M,2.20%
4-Nov-20,0.0954 ,0.0936 ,0.0962 ,0.0917,504.11M,1.95%
3-Nov-20,0.0936 ,0.0923 ,0.0940 ,0.0882,463.60M,1.46%
2-Nov-20,0.0923 ,0.0981 ,0.1000 ,0.0916,479.67M,-5.95%
1-Nov-20,0.0981 ,0.0930 ,0.0986 ,0.0926,68.03M,5.51%
31-Oct-20,0.0930 ,0.0933 ,0.0954 ,0.0921,402.66M,-0.36%
30-Oct-20,0.0933 ,0.0954 ,0.0956 ,0.0897,573.50M,-2.21%
29-Oct-20,0.0954 ,0.0987 ,0.1007 ,0.0949,519.80M,-3.41%
28-Oct-20,0.0988 ,0.1026 ,0.1033 ,0.0954,559.72M,-3.74%
27-Oct-20,0.1026 ,0.1031 ,0.1056 ,0.1019,399.49M,-0.43%
26-Oct-20,0.1031 ,0.1064 ,0.1075 ,0.0991,455.16M,-3.10%
25-Oct-20,0.1064 ,0.1080 ,0.1087 ,0.1061,260.65M,-1.52%
24-Oct-20,0.1080 ,0.1081 ,0.1098 ,0.1073,328.29M,-0.07%
23-Oct-20,0.1081 ,0.1108 ,0.1120 ,0.1054,385.50M,-2.44%
22-Oct-20,0.1108 ,0.1059 ,0.1127 ,0.1052,517.21M,4.47%
21-Oct-20,0.1060 ,0.1023 ,0.1085 ,0.1014,582.73M,3.69%
20-Oct-20,0.1023 ,0.1086 ,0.1088 ,0.1009,635.03M,-5.93%
19-Oct-20,0.1087 ,0.1073 ,0.1110 ,0.1061,402.60M,1.27%
18-Oct-20,0.1073 ,0.1059 ,0.1076 ,0.1051,253.57M,1.28%
17-Oct-20,0.1060 ,0.1041 ,0.1072 ,0.1032,347.45M,1.90%
16-Oct-20,0.1040 ,0.1066 ,0.1073 ,0.1023,73.15M,-2.49%
15-Oct-20,0.1067 ,0.1071 ,0.1076 ,0.1046,449.88M,-0.38%
14-Oct-20,0.1071 ,0.1093 ,0.1123 ,0.1053,675.41M,-2.08%
13-Oct-20,0.1093 ,0.1095 ,0.1142 ,0.1077,864.29M,-0.17%
12-Oct-20,0.1095 ,0.1065 ,0.1134 ,0.1023,817.34M,2.86%
11-Oct-20,0.1065 ,0.1050 ,0.1090 ,0.1042,636.86M,1.44%
10-Oct-20,0.1050 ,0.1013 ,0.1111 ,0.1013,1.01B,3.60%
9-Oct-20,0.1013 ,0.0962 ,0.1025 ,0.0949,610.83M,5.34%
8-Oct-20,0.0962 ,0.0937 ,0.0971 ,0.09,522.49M,2.61%
7-Oct-20,0.0937 ,0.0929 ,0.0944 ,0.0895,415.84M,0.89%
6-Oct-20,0.0929 ,0.0975 ,0.0986 ,0.0915,563.64M,-4.67%
5-Oct-20,0.0975 ,0.0968 ,0.0994 ,0.0959,506.97M,0.67%
4-Oct-20,0.0968 ,0.0933 ,0.0980 ,0.0921,403.64M,3.79%
3-Oct-20,0.0933 ,0.0928 ,0.0952 ,0.0922,373.34M,0.53%
2-Oct-20,0.0928 ,0.0980 ,0.1002 ,0.0899,794.85M,-5.33%
1-Oct-20,0.0980 ,0.1013 ,0.1045 ,0.0951,633.98M,-3.29%
30-Sep-20,0.1013 ,0.1011 ,0.1016 ,0.0968,519.54M,0.26%
29-Sep-20,0.1011 ,0.1004 ,0.1035 ,0.0975,627.55M,0.65%
28-Sep-20,0.1004 ,0.1013 ,0.1066 ,0.1001,788.73M,-0.85%
27-Sep-20,0.1013 ,0.0955 ,0.1024 ,0.0943,716.50M,6.11%
26-Sep-20,0.0955 ,0.0969 ,0.0997 ,0.0924,678.24M,-1.49%
25-Sep-20,0.0969 ,0.0825 ,0.0985 ,0.0824,1.17B,17.40%
24-Sep-20,0.0825 ,0.0766 ,0.0837 ,0.0756,641.68M,7.77%
23-Sep-20,0.0766 ,0.0815 ,0.0828 ,0.0756,493.21M,-5.98%
22-Sep-20,0.0815 ,0.0797 ,0.0833 ,0.0793,527.85M,2.22%
21-Sep-20,0.0797 ,0.0893 ,0.0901 ,0.0775,806.98M,-10.76%
20-Sep-20,0.0893 ,0.0914 ,0.0922 ,0.0876,385.33M,-2.31%
19-Sep-20,0.0914 ,0.0910 ,0.0931 ,0.0905,342.09M,0.38%
18-Sep-20,0.0911 ,0.0941 ,0.0941 ,0.0897,234.73M,-3.19%
17-Sep-20,0.0941 ,0.0914 ,0.0946 ,0.0908,539.47M,2.93%
16-Sep-20,0.0914 ,0.0931 ,0.0933 ,0.0897,637.88M,-1.83%
15-Sep-20,0.0931 ,0.0966 ,0.0979 ,0.0929,549.79M,-3.65%
14-Sep-20,0.0966 ,0.0950 ,0.0980 ,0.0931,552.29M,1.69%
13-Sep-20,0.0950 ,0.0977 ,0.0997 ,0.0926,452.10M,-2.70%
12-Sep-20,0.0977 ,0.0969 ,0.0984 ,0.0945,349.31M,0.75%
11-Sep-20,0.0969 ,0.0970 ,0.0975 ,0.0931,456.90M,-0.08%
10-Sep-20,0.0970 ,0.0933 ,0.0994 ,0.0933,579.55M,3.95%
9-Sep-20,0.0933 ,0.0910 ,0.0957 ,0.0893,459.46M,2.53%
8-Sep-20,0.0910 ,0.0936 ,0.0969 ,0.0885,725.15M,-2.73%
7-Sep-20,0.0936 ,0.0926 ,0.0941 ,0.0863,689.52M,1.05%
